Target_genes	SOX17|Average	SRX702102|hESC_derived_mesendodermal_cells	SRX702103|hESC_derived_mesendodermal_cells	SRX702104|hESC_derived_mesendodermal_cells	SRX702101|hESC_HUES64	SRX5771670|Tcam-2	SRX5771672|Tcam-2	SRX5771674|Tcam-2	STRING
SLC35C2	48.142857	0	0	0	0	179	158	0	0
SEPSECS	48.142857	0	0	0	0	167	170	0	0
SCG5	48.142857	0	0	0	0	194	143	0	0
REV3L	48.142857	0	0	209	0	128	0	0	0
PRKAR1A	48.142857	0	0	0	0	201	136	0	0
NELFCD	48.142857	0	0	0	0	193	144	0	0
KMT5C	48.142857	0	0	0	0	177	160	0	0
RPL21	48.000000	0	0	0	0	238	98	0	0
REL	48.000000	0	0	0	0	202	134	0	0
MARCKS	48.000000	0	0	0	0	153	105	78	0
ARHGEF35	48.000000	0	0	0	0	336	0	0	0
SPATC1	47.857143	0	0	0	0	203	132	0	0
SF3B5	47.857143	0	0	0	0	173	162	0	0
PIWIL2	47.857143	0	0	0	0	147	188	0	0
NCOA1	47.857143	0	0	0	0	140	84	111	0
ICE2	47.857143	0	0	0	0	138	197	0	0
ADAMTS15	47.857143	0	0	0	0	178	0	157	0
TMEM191B	47.714286	0	0	0	0	228	106	0	0
SLC35G2	47.714286	0	0	0	0	238	96	0	0
PNRC1	47.714286	0	0	0	0	192	142	0	0
OR1D5	47.714286	0	0	0	0	212	122	0	0
MRAP2	47.714286	0	0	0	0	148	186	0	0
KCNH8	47.714286	0	0	0	0	216	0	118	0
HHIPL1	47.714286	0	0	163	0	171	0	0	0
GADD45A	47.714286	0	0	0	0	166	168	0	0
CCDC85C	47.714286	0	0	163	0	171	0	0	0
ACBD7	47.714286	0	0	0	0	224	110	0	0
MRPS18A	47.571429	0	0	0	0	186	147	0	0
MAGED1	47.571429	0	0	0	0	186	147	0	0
KTI12	47.571429	0	0	0	0	206	127	0	0
HGS	47.571429	0	0	0	0	149	184	0	0
CBLIF	47.571429	0	0	0	0	182	151	0	0
ATP5F1A	47.571429	0	0	0	0	211	122	0	0
ARL16	47.571429	0	0	0	0	149	184	0	0
NPIPA3	47.428571	0	0	0	0	196	136	0	0
NPIPA2	47.428571	0	0	0	0	196	136	0	0
FABP4	47.428571	0	0	0	0	179	153	0	0
CLEC4D	47.428571	0	0	0	0	174	158	0	0
ARRB2	47.428571	0	0	0	0	212	0	120	0
TKT	47.285714	0	0	0	0	188	143	0	0
SPTLC2	47.285714	0	0	0	0	239	0	92	0
NPIPA8	47.285714	0	0	0	0	213	118	0	0
NPIPA7	47.285714	0	0	0	0	213	118	0	0
NMT2	47.285714	0	0	0	0	207	124	0	0
LARS2	47.285714	0	101	104	0	126	0	0	0
KIFC3	47.285714	0	0	0	0	192	0	139	0
DDA1	47.285714	0	0	0	0	215	116	0	0
TMEM215	47.142857	0	0	0	0	203	0	127	0
SLA	47.142857	0	0	0	0	199	131	0	0
GPR87	47.142857	0	0	0	0	195	135	0	0
FBXO9	47.142857	0	0	0	0	180	150	0	0
CILK1	47.142857	0	0	0	0	180	150	0	0
ZFAND3	47.000000	0	0	0	0	197	132	0	0
STAU2	47.000000	0	0	0	0	173	156	0	0
SKOR1	47.000000	0	0	0	0	166	163	0	0
SCNN1A	47.000000	0	0	0	0	215	114	0	0
PNP	47.000000	0	0	0	0	173	156	0	0
PIP4P1	47.000000	0	0	0	0	173	156	0	0
OR9I1	47.000000	0	0	0	0	199	130	0	0
NIPA2	47.000000	0	0	0	0	176	153	0	0
NAAA	47.000000	0	0	0	0	188	141	0	0
MIEN1	47.000000	0	0	0	0	179	150	0	0
LTBR	47.000000	0	0	0	0	215	114	0	0
C2CD6	47.000000	0	0	0	0	172	157	0	0
ATP1A1	47.000000	0	0	0	0	199	130	0	0
GPRC5B	46.857143	0	0	0	0	192	136	0	0
ADGRD1	46.857143	0	0	0	0	140	102	86	0
YARS2	46.714286	0	0	0	0	167	160	0	0
UAP1L1	46.714286	0	0	0	0	121	206	0	0
TAL2	46.714286	0	0	141	0	186	0	0	0
SAPCD2	46.714286	0	0	0	0	121	206	0	0
MRPS11	46.714286	0	0	0	0	173	154	0	0
MRPL46	46.714286	0	0	0	0	173	154	0	0
MICALCL	46.714286	0	0	0	0	191	136	0	0
BDNF	46.714286	0	0	0	0	203	124	0	0
TLR9	46.571429	0	0	0	0	193	133	0	0
SLC7A11	46.571429	0	0	0	0	250	76	0	0
RABGAP1L	46.571429	0	0	0	0	206	120	0	0
PCDHGB7	46.571429	0	0	0	0	175	151	0	0
PCDHGB6	46.571429	0	0	0	0	175	151	0	0
PCDHGA11	46.571429	0	0	0	0	175	151	0	0
PCDHGA10	46.571429	0	0	0	0	175	151	0	0
FES	46.571429	0	0	0	0	197	129	0	0
FAM71E2	46.571429	0	0	0	0	180	146	0	0
CST9	46.571429	0	0	0	0	203	123	0	0
CCN4	46.571429	0	0	0	0	199	127	0	0
TLE2	46.428571	0	0	0	0	135	74	116	0
RBM14-RBM4	46.428571	0	0	0	0	203	122	0	0
RBM14	46.428571	0	0	0	0	203	122	0	0
METTL11B	46.428571	0	0	325	0	0	0	0	0
GRB7	46.428571	0	0	0	0	175	150	0	0
GPBAR1	46.428571	0	325	0	0	0	0	0	0
ABCA1	46.428571	0	0	0	0	236	89	0	0
THBS1	46.285714	0	0	0	0	190	134	0	0
PLCB1	46.285714	0	0	0	0	206	118	0	0
ETAA1	46.285714	0	0	0	0	226	98	0	0
ANAPC1	46.285714	0	0	0	0	194	130	0	0
AGTRAP	46.285714	0	0	0	0	171	153	0	0
VSX1	46.142857	0	0	0	0	323	0	0	0
SLC34A2	46.142857	0	0	127	0	196	0	0	0
ROGDI	46.142857	0	0	0	0	203	0	120	0
PLCD1	46.142857	0	0	0	0	197	126	0	0
OR2L8	46.142857	0	0	0	0	215	108	0	0
OR2L13	46.142857	0	0	0	0	215	108	0	0
OR2AJ1	46.142857	0	0	0	0	215	108	0	0
MRPL15	46.142857	0	0	0	0	127	196	0	0
LOC112268355	46.142857	0	0	0	0	323	0	0	0
LOC112268354	46.142857	0	0	0	0	323	0	0	0
KIR3DS1	46.142857	0	0	0	0	323	0	0	0
KIR3DL1	46.142857	0	0	0	0	323	0	0	0
KIR2DL4	46.142857	0	0	0	0	323	0	0	0
DLEC1	46.142857	0	0	0	0	197	126	0	0
CDH10	46.142857	0	0	0	0	148	175	0	0
C7orf31	46.142857	0	0	0	0	181	142	0	0
ARAP1	46.142857	0	0	0	0	182	0	141	0
ZNF628	46.000000	0	0	0	0	172	150	0	0
ZNF454	46.000000	0	0	0	0	176	146	0	0
RGS5	46.000000	0	0	217	0	105	0	0	0
RAC1	46.000000	0	0	0	0	185	137	0	0
OR51T1	46.000000	0	0	0	0	246	76	0	0
NCR3LG1	46.000000	0	0	0	0	142	180	0	0
BLOC1S5	46.000000	0	144	178	0	0	0	0	0
MUCL1	45.857143	0	0	0	0	179	142	0	0
MRPL23	45.857143	0	0	0	0	221	100	0	0
IAH1	45.857143	0	0	0	0	185	136	0	0
DTD1	45.857143	0	0	0	0	154	79	88	0
SARS1	45.714286	0	0	0	0	206	0	114	0
G6PC	45.714286	0	0	0	0	150	79	91	0
FAM107A	45.714286	0	0	0	0	186	134	0	0
ECI1	45.714286	0	0	0	0	189	131	0	0
ZNF385A	45.571429	0	0	0	0	171	148	0	0
WEE1	45.571429	0	0	0	0	121	127	71	0
SHROOM4	45.571429	0	0	0	0	225	94	0	0
PIK3R3	45.571429	0	0	0	0	148	171	0	0
SH2B2	45.428571	0	0	0	0	222	0	96	0
QPRT	45.428571	0	0	0	0	130	0	188	0
LRRC4B	45.428571	0	0	0	0	181	137	0	0
HJURP	45.428571	0	0	0	0	171	147	0	0
GIMAP7	45.428571	0	0	0	0	150	104	64	0
ENPP7	45.428571	0	0	0	0	211	0	107	0
CTTNBP2NL	45.428571	0	0	0	0	224	94	0	0
CHPF2	45.428571	0	0	0	0	171	147	0	0
AKTIP	45.428571	0	0	0	0	205	113	0	0
ABCF2-H2BE1	45.428571	0	0	0	0	171	147	0	0
ABCF2	45.428571	0	0	0	0	171	147	0	0
ZNF135	45.285714	0	0	0	0	179	0	138	0
LRCH4	45.285714	0	0	0	0	197	120	0	0
ITGB8	45.285714	0	0	0	0	193	124	0	0
IL21	45.285714	0	0	0	0	180	137	0	0
FBXO24	45.285714	0	0	0	0	197	120	0	0
CXCL12	45.285714	0	0	0	0	127	97	93	0
COL6A6	45.285714	0	0	0	0	163	154	0	0
BTNL9	45.285714	0	0	0	0	188	0	129	0
ASAP3	45.285714	0	0	0	0	175	142	0	0
WDR82	45.142857	0	0	0	0	188	128	0	0
MVK	45.142857	0	0	0	0	223	93	0	0
MMAB	45.142857	0	0	0	0	223	93	0	0
LPO	45.142857	0	0	0	0	162	154	0	0
GLYCTK	45.142857	0	0	0	0	188	128	0	0
E2F7	45.142857	0	0	0	0	172	144	0	0
DNAH5	45.142857	0	0	0	0	213	103	0	0
CASP10	45.142857	0	0	0	0	187	129	0	0
RTN4	45.000000	0	0	0	0	199	116	0	0
NSUN3	45.000000	0	0	214	0	101	0	0	0
KIF14	45.000000	0	0	0	0	193	122	0	0
HYAL2	45.000000	0	0	0	0	207	108	0	0
HSD17B11	45.000000	0	0	0	0	117	102	96	0
HAPLN2	45.000000	0	0	0	0	149	166	0	0
ELOA3D	45.000000	0	0	0	0	129	114	72	0
EIF4A3	45.000000	0	0	0	0	192	123	0	0
DHFR2	45.000000	0	0	214	0	101	0	0	0
C2orf74	45.000000	0	0	0	0	172	0	143	0
RNF220	44.857143	0	0	0	0	170	144	0	0
PRKD2	44.857143	0	0	0	0	175	139	0	0
NUDCD1	44.857143	0	0	0	0	142	172	0	0
NOL11	44.857143	0	0	0	0	186	128	0	0
ENY2	44.857143	0	0	0	0	142	172	0	0
METTL24	44.714286	0	153	0	0	160	0	0	0
GAS7	44.714286	0	0	0	0	313	0	0	0
FDFT1	44.714286	0	0	0	0	154	159	0	0
EXOC5	44.714286	0	0	0	0	156	157	0	0
CX3CL1	44.714286	0	0	0	0	194	119	0	0
ADCY6	44.714286	0	0	0	0	313	0	0	0
TMEM94	44.571429	0	0	0	0	175	137	0	0
SP1	44.571429	0	0	0	0	178	134	0	0
PSMB2	44.571429	0	0	0	0	205	107	0	0
CSH2	44.571429	0	0	0	0	212	100	0	0
USF1	44.428571	0	0	145	166	0	0	0	0
TSTD1	44.428571	0	0	145	166	0	0	0	0
THOC2	44.428571	0	0	0	0	158	153	0	0
POU3F1	44.428571	0	0	0	0	132	0	179	0
MRGPRF	44.428571	0	0	0	0	220	91	0	0
LAMA5	44.428571	0	0	0	0	189	122	0	0
KNL1	44.428571	0	80	166	0	65	0	0	0
ANGEL2	44.428571	0	0	0	0	187	124	0	0
AMOTL1	44.428571	0	0	0	0	180	131	0	0
ABO	44.428571	0	0	0	0	311	0	0	0
TPPP	44.285714	0	0	0	0	158	152	0	0
PGBD5	44.285714	0	0	0	0	161	149	0	0
PCIF1	44.285714	0	154	0	156	0	0	0	0
MAP3K7CL	44.285714	0	0	0	0	139	171	0	0
CPLX2	44.285714	0	0	0	0	146	164	0	0
SPATS1	44.142857	0	0	0	0	309	0	0	0
PTGR1	44.142857	0	0	309	0	0	0	0	0
PARS2	44.142857	0	0	0	0	199	110	0	0
MRPS30	44.142857	0	0	0	0	197	112	0	0
HAVCR1	44.142857	0	0	0	0	183	126	0	0
DTHD1	44.142857	0	0	0	0	187	122	0	0
CHD4	44.142857	0	0	0	0	146	163	0	0
UNC119B	44.000000	0	0	0	0	162	0	146	0
TBX4	44.000000	0	0	0	0	186	122	0	0
RUNX1	44.000000	0	0	0	0	160	148	0	0
RPP30	44.000000	0	0	0	0	179	129	0	0
PXDNL	44.000000	0	0	0	0	100	101	107	0
NFKBIL1	44.000000	0	0	0	0	172	136	0	0
MXRA7	44.000000	0	0	0	0	177	131	0	0
DDX39B	44.000000	0	0	0	0	172	136	0	0
ATP6V1G2	44.000000	0	0	0	0	172	136	0	0
ANTXR2	44.000000	0	0	0	0	100	112	96	0
ZNF300	43.857143	0	135	0	0	172	0	0	0
TBC1D23	43.857143	0	0	0	0	182	0	125	0
PCID2	43.857143	0	0	0	0	199	0	108	0
MAP2K4	43.857143	0	0	0	0	160	147	0	0
MAL	43.857143	0	0	0	0	174	133	0	0
HEBP1	43.857143	0	0	0	0	167	140	0	0
CUL4A	43.857143	0	0	0	0	199	0	108	0
IGFBPL1	43.714286	0	0	0	0	188	118	0	0
HES2	43.714286	0	0	0	0	181	0	125	0
VPS51	43.571429	0	129	0	0	176	0	0	0
TMEM262	43.571429	0	129	0	0	176	0	0	0
SSPN	43.571429	0	0	0	0	160	145	0	0
PRTG	43.571429	0	0	0	0	193	112	0	0
MSMO1	43.571429	0	0	0	0	168	137	0	0
CTNNA2	43.571429	0	0	0	0	182	0	123	0
CHST15	43.571429	0	0	0	0	214	91	0	0
CCND1	43.571429	0	0	0	0	238	67	0	0
ZBTB38	43.428571	0	0	0	0	184	0	120	0
TENT5C	43.428571	0	0	0	0	189	115	0	0
PTTG1IP	43.428571	0	0	0	0	151	153	0	0
NEU1	43.428571	0	0	0	0	122	182	0	0
NADK	43.428571	0	0	0	0	176	128	0	0
MIA3	43.428571	0	0	0	0	163	141	0	0
LAIR1	43.428571	0	0	0	0	211	93	0	0
GPR15	43.428571	0	0	195	0	109	0	0	0
CLDND1	43.428571	0	0	195	0	109	0	0	0
CES1	43.428571	0	0	0	0	199	105	0	0
ZDHHC4	43.285714	0	0	0	0	204	99	0	0
SLC39A7	43.285714	0	192	0	111	0	0	0	0
RXRB	43.285714	0	192	0	111	0	0	0	0
RING1	43.285714	0	192	0	111	0	0	0	0
NBPF4	43.285714	0	0	0	0	303	0	0	0
HSD17B8	43.285714	0	192	0	111	0	0	0	0
GRID2	43.285714	0	0	0	0	147	156	0	0
EPHA10	43.285714	0	0	0	0	139	164	0	0
COL11A2	43.285714	0	192	0	111	0	0	0	0
ANKRD50	43.285714	0	0	0	0	156	147	0	0
SLC6A7	43.142857	0	0	0	0	181	121	0	0
RECQL	43.142857	0	0	0	0	145	157	0	0
LOC389895	43.142857	0	0	0	0	160	142	0	0
LCLAT1	43.142857	0	0	0	0	112	0	190	0
HNRNPH1	43.142857	0	0	0	0	159	143	0	0
GOLT1B	43.142857	0	0	0	0	145	157	0	0
DCAF10	43.142857	0	302	0	0	0	0	0	0
CTF1	43.142857	0	0	154	0	148	0	0	0
BCL7C	43.142857	0	0	154	0	148	0	0	0
TMEM184B	43.000000	0	0	0	0	172	129	0	0
PCDHGB5	43.000000	0	0	0	0	185	116	0	0
PCDHGB4	43.000000	0	0	0	0	185	116	0	0
PCDHGA9	43.000000	0	0	0	0	185	116	0	0
PCDHGA8	43.000000	0	0	0	0	185	116	0	0
MFF	43.000000	0	0	0	0	158	143	0	0
JPH2	43.000000	0	0	0	0	175	126	0	0
GFOD2	43.000000	0	0	0	0	193	108	0	0
ELF3	43.000000	0	0	0	0	200	0	101	0
EIF3E	43.000000	0	0	0	0	192	0	109	0
DENND4A	43.000000	0	0	0	0	166	135	0	0
C11orf86	43.000000	0	0	0	0	301	0	0	0
TFE3	42.857143	0	0	0	0	154	146	0	0
SSBP2	42.857143	0	0	0	0	180	120	0	0
METTL9	42.857143	0	0	0	0	142	158	0	0
IFFO2	42.857143	0	0	0	0	158	142	0	0
ANKRD6	42.857143	0	0	0	0	140	160	0	0
SNTB1	42.714286	0	0	0	0	152	147	0	0
SLC4A7	42.714286	0	0	0	0	196	103	0	0
PIP4K2A	42.714286	0	0	0	0	162	0	137	0
HNRNPR	42.714286	0	0	0	0	137	0	162	0
ETV5	42.714286	0	0	0	0	148	151	0	0
ENPEP	42.714286	0	0	0	0	176	123	0	0
CLIC6	42.714286	0	0	0	0	146	153	0	0
B3GNT5	42.714286	0	0	0	0	163	0	136	0
RPL19	42.571429	0	0	0	0	175	123	0	0
LGALS7	42.571429	0	0	0	0	190	108	0	0
KLHDC7A	42.571429	0	0	0	0	169	129	0	0
FAM71A	42.571429	0	298	0	0	0	0	0	0
DNM3	42.571429	0	0	0	0	141	157	0	0
CLTA	42.571429	0	0	298	0	0	0	0	0
CACNB1	42.571429	0	0	0	0	175	123	0	0
ATG9B	42.571429	0	0	0	0	150	148	0	0
ABCB8	42.571429	0	0	0	0	150	148	0	0
SMARCC1	42.428571	0	0	0	0	297	0	0	0
SERPINA1	42.428571	0	0	144	0	153	0	0	0
NFE2	42.428571	0	0	0	0	166	131	0	0
LMO4	42.428571	0	0	0	0	172	125	0	0
CBX2	42.428571	0	0	0	0	176	121	0	0
ZNF71	42.285714	0	0	0	0	195	101	0	0
OR5H6	42.285714	0	0	0	0	177	119	0	0
EPHB1	42.285714	0	0	0	0	133	163	0	0
C9orf16	42.285714	0	0	0	0	211	85	0	0
YWHAH	42.142857	0	0	0	0	171	124	0	0
SOX17	42.142857	0	0	0	0	194	101	0	0
MT1X	42.142857	0	0	0	0	165	130	0	0
MT1H	42.142857	0	0	0	0	165	130	0	0
MT1G	42.142857	0	0	0	0	165	130	0	0
MSANTD4	42.142857	0	0	0	0	173	122	0	0
FOXK2	42.142857	0	0	0	0	164	131	0	0
C22orf24	42.142857	0	0	0	0	171	124	0	0
ZNF662	42.000000	0	0	0	0	165	129	0	0
TNNT1	42.000000	0	0	0	0	169	125	0	0
TNNI3	42.000000	0	0	0	0	169	125	0	0
PIWIL1	42.000000	0	0	0	0	204	0	90	0
PHF19	42.000000	0	0	0	0	174	120	0	0
OTUD6B	42.000000	0	0	0	0	183	111	0	0
MGAT5B	42.000000	0	0	0	0	199	95	0	0
IL22RA2	42.000000	0	0	0	0	160	134	0	0
FZD6	42.000000	0	0	0	0	157	137	0	0
CYP19A1	42.000000	0	0	0	0	160	134	0	0
ALAD	42.000000	0	0	0	0	169	125	0	0
AKT2	42.000000	0	0	0	0	184	110	0	0
STK32C	41.857143	0	0	0	0	190	0	103	0
NSMCE4A	41.857143	0	0	0	0	199	94	0	0
MYLK2	41.857143	0	0	0	0	128	165	0	0
LRRC27	41.857143	0	0	0	0	190	0	103	0
CNNM2	41.857143	0	151	0	142	0	0	0	0
TLR1	41.714286	0	0	0	0	186	0	106	0
RER1	41.714286	0	0	0	0	292	0	0	0
PLEKHA2	41.714286	0	0	0	0	292	0	0	0
OTOF	41.714286	0	0	0	0	241	51	0	0
MORN1	41.714286	0	0	0	0	292	0	0	0
KXD1	41.714286	0	0	0	0	166	126	0	0
IL15	41.714286	0	0	0	0	173	0	119	0
FJX1	41.714286	0	0	0	0	163	129	0	0
STAG3	41.571429	0	0	0	0	291	0	0	0
PDE1C	41.571429	0	0	0	0	204	87	0	0
P2RY4	41.571429	0	0	0	0	0	183	108	0
IKBKB	41.571429	0	0	0	0	169	122	0	0
GPR3	41.571429	0	0	0	0	291	0	0	0
GPC2	41.571429	0	0	0	0	291	0	0	0
AMN1	41.571429	0	0	0	0	182	109	0	0
PRIMPOL	41.428571	0	0	0	0	197	93	0	0
NEK3	41.428571	0	0	0	0	203	87	0	0
NAGLU	41.428571	0	0	0	0	134	156	0	0
FOXB1	41.428571	0	0	0	0	125	84	81	0
CASP3	41.428571	0	0	0	0	197	93	0	0
CACHD1	41.428571	0	0	0	0	153	137	0	0
AKNA	41.428571	0	0	0	0	139	151	0	0
RGS8	41.285714	0	0	0	0	289	0	0	0
NPR1	41.285714	0	0	147	0	142	0	0	0
ILF2	41.285714	0	0	147	0	142	0	0	0
DAG1	41.285714	0	0	0	0	202	87	0	0
BAMBI	41.285714	0	0	0	0	119	170	0	0
VSTM5	41.142857	0	0	0	0	144	144	0	0
VGF	41.142857	0	0	0	0	156	132	0	0
SERPINF1	41.142857	0	0	0	0	212	76	0	0
PLEKHB1	41.142857	0	0	0	0	288	0	0	0
EIF4EBP1	41.142857	0	0	0	0	115	173	0	0
DDR1	41.142857	0	0	0	0	190	98	0	0
DAPK3	41.142857	0	0	0	0	147	141	0	0
CITED2	41.142857	0	0	0	0	188	100	0	0
HOXC5	41.000000	0	0	0	0	169	118	0	0
CLEC4A	41.000000	0	0	0	0	176	111	0	0
ZNF177	40.857143	0	0	0	0	286	0	0	0
SLC22A24	40.857143	0	0	0	0	188	98	0	0
NHLH1	40.857143	0	0	0	0	184	102	0	0
KRTAP5-5	40.857143	0	0	0	0	180	106	0	0
SEMA4C	40.714286	0	0	0	0	172	113	0	0
SDK2	40.714286	0	0	0	0	82	99	104	0
ORC2	40.714286	0	0	0	0	156	129	0	0
METTL21C	40.714286	0	0	0	0	191	94	0	0
CA6	40.714286	0	0	0	0	177	108	0	0
ZFYVE9	40.571429	0	0	0	0	131	153	0	0
SLCO4C1	40.571429	0	0	0	0	200	0	84	0
PSAT1	40.571429	0	0	0	0	284	0	0	0
HHLA2	40.571429	0	0	0	0	142	142	0	0
ADNP2	40.571429	0	284	0	0	0	0	0	0
ABR	40.571429	0	0	0	0	124	160	0	0
ZNF365	40.428571	0	0	0	0	169	114	0	0
TMEM101	40.428571	0	97	0	186	0	0	0	0
ODAPH	40.428571	0	0	0	0	171	112	0	0
LOC105376731	40.428571	0	0	0	0	173	110	0	0
KIF1C	40.428571	0	0	0	0	173	110	0	0
INCA1	40.428571	0	0	0	0	173	110	0	0
IL13RA1	40.428571	0	0	0	0	173	110	0	0
ENDOD1	40.428571	0	0	0	0	140	143	0	0
DPP10	40.428571	0	0	0	0	162	121	0	0
ZNRF3	40.285714	0	0	0	0	160	122	0	0
UHRF2	40.285714	0	0	0	0	144	138	0	0
PBLD	40.285714	0	0	0	0	167	115	0	0
NEURL1	40.285714	0	0	0	0	186	96	0	0
KDF1	40.285714	0	0	0	0	152	130	0	0
HNRNPH3	40.285714	0	0	0	0	167	115	0	0
GLIPR1L2	40.285714	0	0	0	0	282	0	0	0
DOCK6	40.285714	0	0	0	0	161	121	0	0
CYP2E1	40.285714	0	0	0	0	282	0	0	0
ZSCAN20	40.142857	0	0	0	0	124	157	0	0
SPIRE2	40.142857	0	0	0	0	130	151	0	0
PTH1R	40.142857	0	0	0	0	180	101	0	0
MAGEB17	40.142857	0	0	0	0	113	168	0	0
KRT7	40.142857	0	0	0	0	140	141	0	0
HNF1B	40.142857	0	0	0	0	162	119	0	0
EHD2	40.142857	0	74	0	0	207	0	0	0
DBN1	40.142857	0	0	0	0	281	0	0	0
CABP5	40.142857	0	0	0	0	281	0	0	0
C17orf99	40.142857	0	0	0	0	197	84	0	0
ALPK3	40.142857	0	0	0	0	281	0	0	0
SLC39A6	40.000000	0	0	0	0	194	0	86	0
SEC23B	40.000000	0	0	0	0	164	116	0	0
HRNR	40.000000	0	0	0	0	213	0	67	0
CCR3	40.000000	0	0	0	0	166	114	0	0
TUT7	39.857143	0	0	0	0	145	134	0	0
TLX3	39.857143	0	0	0	0	154	125	0	0
RPL37A	39.857143	0	0	0	0	279	0	0	0
PRKRIP1	39.857143	0	0	0	0	142	137	0	0
PLEKHA7	39.857143	0	0	0	0	186	93	0	0
NXF1	39.857143	0	0	0	0	174	105	0	0
MYO7A	39.857143	0	0	0	0	163	116	0	0
MAP2K6	39.857143	0	0	0	0	279	0	0	0
HNRNPA2B1	39.857143	0	0	0	0	130	149	0	0
FXYD7	39.857143	0	0	0	0	160	119	0	0
FXYD5	39.857143	0	0	0	0	160	119	0	0
DISP3	39.857143	0	0	0	0	160	119	0	0
CTRB2	39.857143	0	0	0	0	153	126	0	0
CT83	39.857143	0	0	0	0	279	0	0	0
CLCN3	39.857143	0	0	0	0	136	143	0	0
CHCHD3	39.857143	0	0	0	0	122	157	0	0
CBX3	39.857143	0	0	0	0	130	149	0	0
C1orf216	39.857143	0	0	0	0	153	0	126	0
ZNF451	39.714286	0	0	0	0	140	138	0	0
ZFHX3	39.714286	0	0	0	0	278	0	0	0
YY1AP1	39.714286	0	0	0	0	148	130	0	0
TMEM150C	39.714286	0	0	0	0	137	141	0	0
RAD54L2	39.714286	0	0	0	0	148	130	0	0
PMAIP1	39.714286	0	0	0	0	133	0	145	0
NFATC1	39.714286	0	0	0	0	165	113	0	0
MPP2	39.714286	0	0	0	0	206	0	72	0
KCNAB2	39.714286	0	0	0	0	153	125	0	0
H4C15	39.714286	0	0	0	0	145	133	0	0
H4C14	39.714286	0	0	0	0	145	133	0	0
DAP3	39.714286	0	0	0	0	148	130	0	0
CYTH1	39.714286	0	0	0	0	166	112	0	0
ATG10	39.714286	0	0	0	0	278	0	0	0
VTA1	39.571429	0	0	0	0	173	104	0	0
NMBR	39.571429	0	0	0	0	173	104	0	0
FZD8	39.571429	0	0	0	0	163	114	0	0
CNNM4	39.571429	0	0	0	0	145	132	0	0
TAF10	39.428571	0	0	0	0	202	74	0	0
SMIM3	39.428571	0	0	0	0	172	0	104	0
RRP8	39.428571	0	0	0	0	202	74	0	0
RPS6KA5	39.428571	0	0	0	0	115	161	0	0
MEX3D	39.428571	0	0	0	0	137	139	0	0
ILK	39.428571	0	0	0	0	202	74	0	0
CREBBP	39.428571	0	0	0	0	187	89	0	0
BAIAP2L1	39.428571	0	0	0	0	168	108	0	0
ZMYM4	39.285714	0	0	0	0	215	60	0	0
TMEM225	39.285714	0	0	275	0	0	0	0	0
PIK3R2	39.285714	0	0	0	0	137	138	0	0
LOC389199	39.285714	0	0	94	0	181	0	0	0
GPR1	39.285714	0	0	174	0	101	0	0	0
FOXO4	39.285714	0	0	0	0	158	117	0	0
DRD4	39.285714	0	0	0	0	149	126	0	0
CXorf65	39.285714	0	0	0	0	158	117	0	0
CRYAA2	39.285714	0	0	0	0	275	0	0	0
CRYAA	39.285714	0	0	0	0	275	0	0	0
AFAP1	39.285714	0	0	94	0	181	0	0	0
USP45	39.142857	0	0	0	0	158	116	0	0
NRG2	39.142857	0	0	153	0	121	0	0	0
KRT19	39.142857	0	132	0	0	142	0	0	0
IL17F	39.142857	0	0	0	0	158	116	0	0
FGFR1	39.142857	0	0	0	0	139	135	0	0
BSND	39.142857	0	0	0	0	164	110	0	0
APOLD1	39.142857	0	0	274	0	0	0	0	0
TCOF1	39.000000	0	0	0	0	129	144	0	0
RINL	39.000000	0	0	0	0	273	0	0	0
NTF4	39.000000	0	0	0	0	168	105	0	0
KRT80	39.000000	0	0	0	0	273	0	0	0
DDX43	39.000000	0	0	0	0	166	107	0	0
CGB7	39.000000	0	0	0	0	168	105	0	0
C2orf88	39.000000	0	0	0	0	153	120	0	0
TAS2R40	38.857143	0	0	0	0	160	112	0	0
STX18	38.857143	0	156	116	0	0	0	0	0
SH3PXD2B	38.857143	0	0	0	0	176	96	0	0
NBEAL1	38.857143	0	0	0	0	129	143	0	0
KCNQ5	38.857143	0	0	0	0	179	93	0	0
CREBL2	38.857143	0	0	0	0	272	0	0	0
C8orf37	38.857143	0	0	0	0	181	91	0	0
ARHGAP5	38.857143	0	0	0	0	156	116	0	0
WWTR1	38.714286	0	0	0	0	136	0	135	0
VWA5B1	38.714286	0	0	0	0	80	87	104	0
TPO	38.714286	0	0	0	0	121	150	0	0
TMEM191C	38.714286	0	0	0	0	169	102	0	0
SEMA4A	38.714286	0	0	0	0	271	0	0	0
LCTL	38.714286	0	0	0	0	149	122	0	0
GHR	38.714286	0	0	147	0	124	0	0	0
EXOSC2	38.714286	0	151	120	0	0	0	0	0
ZNF579	38.571429	0	0	0	0	154	116	0	0
VSIG4	38.571429	0	0	0	0	160	110	0	0
UNKL	38.571429	0	0	0	0	148	122	0	0
SYS1	38.571429	0	166	0	0	104	0	0	0
SAMM50	38.571429	0	0	0	0	160	110	0	0
POU4F1	38.571429	0	0	0	0	160	110	0	0
MYO18A	38.571429	0	0	0	0	270	0	0	0
KLK7	38.571429	0	0	0	0	148	122	0	0
KLK6	38.571429	0	0	0	0	148	122	0	0
KCND1	38.571429	0	0	0	0	148	122	0	0
