Target_genes	SOX17|Average	SRX702102|hESC_derived_mesendodermal_cells	SRX702103|hESC_derived_mesendodermal_cells	SRX702104|hESC_derived_mesendodermal_cells	SRX702101|hESC_HUES64	SRX5771670|Tcam-2	SRX5771672|Tcam-2	SRX5771674|Tcam-2	STRING
B3GNT5	42.857143	0	0	0	0	163	0	137	0
SNTB1	42.714286	0	0	0	0	152	147	0	0
SMARCC1	42.714286	0	0	0	0	299	0	0	0
PC	42.714286	0	0	0	0	193	0	106	0
NFE2	42.714286	0	0	0	0	167	132	0	0
LMO4	42.714286	0	0	0	0	173	126	0	0
KLHDC7A	42.714286	0	0	0	0	169	130	0	0
HNRNPR	42.714286	0	0	0	0	137	0	162	0
DNM3	42.714286	0	0	0	0	141	158	0	0
RPL19	42.571429	0	0	0	0	175	123	0	0
LGALS7	42.571429	0	0	0	0	190	108	0	0
IL22RA2	42.571429	0	0	0	0	161	137	0	0
CBX2	42.571429	0	0	0	0	176	122	0	0
CACNB1	42.571429	0	0	0	0	175	123	0	0
YWHAH	42.428571	0	0	0	0	172	125	0	0
OR5H6	42.428571	0	0	0	0	177	120	0	0
MSANTD4	42.428571	0	0	0	0	173	124	0	0
FAM221A	42.428571	0	0	0	0	208	89	0	0
C22orf24	42.428571	0	0	0	0	172	125	0	0
SOX17	42.285714	0	0	0	0	194	102	0	0
SASS6	42.285714	0	181	115	0	0	0	0	0
MT1X	42.285714	0	0	0	0	165	131	0	0
MT1H	42.285714	0	0	0	0	165	131	0	0
MT1G	42.285714	0	0	0	0	165	131	0	0
ECM1	42.285714	0	0	0	0	235	61	0	0
CYP19A1	42.285714	0	0	0	0	160	136	0	0
AKT2	42.285714	0	0	0	0	184	112	0	0
TNNT1	42.142857	0	0	0	0	169	126	0	0
TNNI3	42.142857	0	0	0	0	169	126	0	0
PIWIL1	42.142857	0	0	0	0	204	0	91	0
PHF19	42.142857	0	0	0	0	174	121	0	0
FZD6	42.142857	0	0	0	0	157	138	0	0
FOXK2	42.142857	0	0	0	0	164	131	0	0
ALAD	42.142857	0	0	0	0	169	126	0	0
WDR34	42.000000	0	107	0	187	0	0	0	0
MGAT5B	42.000000	0	0	0	0	198	96	0	0
PLEKHA2	41.857143	0	0	0	0	293	0	0	0
NSMCE4A	41.857143	0	0	0	0	198	95	0	0
IL15	41.857143	0	0	0	0	173	0	120	0
RER1	41.714286	0	0	0	0	292	0	0	0
MYLK2	41.714286	0	0	0	0	128	164	0	0
MORN1	41.714286	0	0	0	0	292	0	0	0
MIA3	41.714286	0	0	0	0	161	131	0	0
LCLAT1	41.714286	0	0	0	0	112	0	180	0
FJX1	41.714286	0	0	0	0	163	129	0	0
DENND4A	41.714286	0	0	0	0	167	125	0	0
CNTN3	41.714286	0	0	0	0	92	200	0	0
AMN1	41.714286	0	0	0	0	182	110	0	0
AKNA	41.714286	0	0	0	0	140	152	0	0
PDE1C	41.571429	0	0	0	0	204	87	0	0
NEK3	41.571429	0	0	0	0	203	88	0	0
KXD1	41.571429	0	0	0	0	165	126	0	0
GPR3	41.571429	0	0	0	0	291	0	0	0
DAG1	41.571429	0	0	0	0	204	87	0	0
CASP3	41.571429	0	0	0	0	197	94	0	0
RGS8	41.428571	0	0	0	0	290	0	0	0
CACHD1	41.428571	0	0	0	0	153	137	0	0
BAMBI	41.428571	0	0	0	0	119	171	0	0
VSTM5	41.285714	0	0	0	0	144	145	0	0
VGF	41.285714	0	0	0	0	156	133	0	0
STAG3	41.285714	0	0	0	0	289	0	0	0
NAGLU	41.285714	0	0	0	0	132	157	0	0
METTL9	41.285714	0	0	0	0	142	147	0	0
GPC2	41.285714	0	0	0	0	289	0	0	0
PLEKHB1	41.142857	0	0	0	0	288	0	0	0
DENND2C	41.142857	0	0	228	0	60	0	0	0
DDR1	41.142857	0	0	0	0	190	98	0	0
DAPK3	41.142857	0	0	0	0	147	141	0	0
CITED2	41.142857	0	0	0	0	187	101	0	0
ARSL	41.142857	0	186	0	0	102	0	0	0
ABR	41.142857	0	0	0	0	126	162	0	0
ZNF177	41.000000	0	0	0	0	287	0	0	0
UNC50	41.000000	0	0	287	0	0	0	0	0
SLC22A24	41.000000	0	0	0	0	188	99	0	0
NSUN3	41.000000	0	0	186	0	101	0	0	0
NHLH1	41.000000	0	0	0	0	184	103	0	0
LOC105376731	41.000000	0	0	0	0	175	112	0	0
KIF1C	41.000000	0	0	0	0	175	112	0	0
INCA1	41.000000	0	0	0	0	175	112	0	0
IL13RA1	41.000000	0	0	0	0	175	112	0	0
EIF4EBP1	41.000000	0	0	0	0	114	173	0	0
DHFR2	41.000000	0	0	186	0	101	0	0	0
COA5	41.000000	0	0	287	0	0	0	0	0
CNNM2	41.000000	0	145	0	142	0	0	0	0
C9orf16	41.000000	0	0	0	0	212	75	0	0
ZNRF3	40.857143	0	0	0	0	162	124	0	0
SMAD7	40.857143	0	0	0	0	155	131	0	0
SEMA4C	40.857143	0	0	0	0	172	114	0	0
SDK2	40.857143	0	0	0	0	82	100	104	0
METTL21C	40.857143	0	0	0	0	191	95	0	0
LAMB2	40.857143	0	0	0	0	162	124	0	0
CA6	40.857143	0	0	0	0	177	109	0	0
SLCO4C1	40.714286	0	0	0	0	200	0	85	0
KRTAP5-5	40.714286	0	0	0	0	179	106	0	0
SPIRE2	40.571429	0	0	0	0	131	153	0	0
PSAT1	40.571429	0	0	0	0	284	0	0	0
PHKA1	40.571429	0	0	0	0	124	160	0	0
HHLA2	40.571429	0	0	0	0	142	142	0	0
ZNF365	40.428571	0	0	0	0	169	114	0	0
PBLD	40.428571	0	0	0	0	167	116	0	0
OTUD6B	40.428571	0	0	0	0	183	100	0	0
MAGEB17	40.428571	0	0	0	0	114	169	0	0
HNRNPH3	40.428571	0	0	0	0	167	116	0	0
ENDOD1	40.428571	0	0	0	0	140	143	0	0
DPP10	40.428571	0	0	0	0	162	121	0	0
DOCK6	40.428571	0	0	0	0	161	122	0	0
TUT7	40.285714	0	0	0	0	145	137	0	0
SPIDR	40.285714	0	0	0	0	205	77	0	0
RPL37A	40.285714	0	0	0	0	282	0	0	0
P2RY4	40.285714	0	0	0	0	0	172	110	0
NEURL1	40.285714	0	0	0	0	186	96	0	0
HNF1B	40.285714	0	0	0	0	162	120	0	0
GLIPR1L2	40.285714	0	0	0	0	282	0	0	0
CYP2E1	40.285714	0	0	0	0	282	0	0	0
CT83	40.285714	0	0	0	0	282	0	0	0
RAD54L2	40.142857	0	0	0	0	150	131	0	0
PTH1R	40.142857	0	0	0	0	180	101	0	0
PRKRIP1	40.142857	0	0	0	0	142	139	0	0
KRT19	40.142857	0	139	0	0	142	0	0	0
HRNR	40.142857	0	0	0	0	213	0	68	0
FOXB1	40.142857	0	0	0	0	125	74	82	0
DISP3	40.142857	0	0	0	0	162	119	0	0
DBN1	40.142857	0	0	0	0	281	0	0	0
CLCN3	40.142857	0	0	0	0	136	145	0	0
CABP5	40.142857	0	0	0	0	281	0	0	0
C17orf99	40.142857	0	0	0	0	197	84	0	0
ALPK3	40.142857	0	0	0	0	281	0	0	0
TMED10	40.000000	0	280	0	0	0	0	0	0
SEC23B	40.000000	0	0	0	0	164	116	0	0
NXF1	40.000000	0	0	0	0	174	106	0	0
NFATC1	40.000000	0	0	0	0	166	114	0	0
MAP2K6	40.000000	0	0	0	0	280	0	0	0
HNRNPA2B1	40.000000	0	0	0	0	130	150	0	0
H4C15	40.000000	0	0	0	0	146	134	0	0
H4C14	40.000000	0	0	0	0	146	134	0	0
CYTH1	40.000000	0	0	0	0	166	114	0	0
CTRB2	40.000000	0	0	0	0	153	127	0	0
CLCA4	40.000000	0	0	0	0	92	188	0	0
CHCHD3	40.000000	0	0	0	0	122	158	0	0
CBX3	40.000000	0	0	0	0	130	150	0	0
C1orf216	40.000000	0	0	0	0	153	0	127	0
TMEM150C	39.857143	0	0	0	0	136	143	0	0
PMAIP1	39.857143	0	0	0	0	132	0	147	0
PLEKHA7	39.857143	0	0	0	0	186	93	0	0
KCNAB2	39.857143	0	0	0	0	153	126	0	0
FXYD7	39.857143	0	0	0	0	160	119	0	0
FXYD5	39.857143	0	0	0	0	160	119	0	0
FRMD3	39.857143	0	0	0	0	167	112	0	0
ZFHX3	39.714286	0	0	0	0	278	0	0	0
YY1AP1	39.714286	0	0	0	0	148	130	0	0
TLX3	39.714286	0	0	0	0	154	124	0	0
SMIM3	39.714286	0	0	0	0	173	0	105	0
FANK1	39.714286	0	0	0	0	99	179	0	0
ELOA3D	39.714286	0	0	0	0	175	103	0	0
ELOA3C	39.714286	0	0	0	0	175	103	0	0
ELOA3B	39.714286	0	0	0	0	175	103	0	0
ELOA3	39.714286	0	0	0	0	175	103	0	0
DAP3	39.714286	0	0	0	0	148	130	0	0
CNNM4	39.714286	0	0	0	0	145	133	0	0
ATG10	39.714286	0	0	0	0	278	0	0	0
RNF19A	39.571429	0	0	0	0	277	0	0	0
MPP2	39.571429	0	0	0	0	205	0	72	0
GHR	39.571429	0	0	151	0	126	0	0	0
FZD8	39.571429	0	0	0	0	162	115	0	0
CREBBP	39.571429	0	0	0	0	187	90	0	0
ZMYM4	39.428571	0	0	0	0	216	60	0	0
MEX3D	39.428571	0	0	0	0	137	139	0	0
FOXO4	39.428571	0	0	0	0	158	118	0	0
DRD4	39.428571	0	0	0	0	149	127	0	0
CXorf65	39.428571	0	0	0	0	158	118	0	0
ZFYVE9	39.285714	0	0	0	0	132	143	0	0
VWA5B1	39.285714	0	0	0	0	81	89	105	0
MEIG1	39.285714	0	0	0	0	156	119	0	0
KRT40	39.285714	0	0	0	0	126	149	0	0
IL17F	39.285714	0	0	0	0	158	117	0	0
GPR1	39.285714	0	0	174	0	101	0	0	0
FGFR1	39.285714	0	0	0	0	139	136	0	0
EPHB1	39.285714	0	0	0	0	133	142	0	0
DCLRE1C	39.285714	0	0	0	0	156	119	0	0
BSND	39.285714	0	0	0	0	164	111	0	0
ARHGAP5	39.285714	0	0	0	0	157	118	0	0
WWTR1	39.142857	0	0	0	0	138	0	136	0
VSIG4	39.142857	0	0	0	0	162	112	0	0
UNKL	39.142857	0	0	0	0	150	124	0	0
TCOF1	39.142857	0	0	0	0	129	145	0	0
SAMM50	39.142857	0	0	0	0	162	112	0	0
POU4F1	39.142857	0	0	0	0	162	112	0	0
KCND1	39.142857	0	0	0	0	150	124	0	0
DDX43	39.142857	0	0	0	0	166	108	0	0
C8orf37	39.142857	0	0	0	0	182	92	0	0
USP45	39.000000	0	0	0	0	157	116	0	0
UHRF2	39.000000	0	0	0	0	144	129	0	0
TMEM131	39.000000	0	139	0	0	134	0	0	0
SH3PXD2B	39.000000	0	0	0	0	176	97	0	0
RINL	39.000000	0	0	0	0	273	0	0	0
ODAPH	39.000000	0	0	0	0	172	101	0	0
NRG2	39.000000	0	0	152	0	121	0	0	0
NBEAL1	39.000000	0	0	0	0	129	144	0	0
KLK7	39.000000	0	0	0	0	149	124	0	0
KLK6	39.000000	0	0	0	0	149	124	0	0
KCNQ5	39.000000	0	0	0	0	179	94	0	0
ZSCAN20	38.857143	0	0	0	0	126	146	0	0
UBE3B	38.857143	0	129	0	143	0	0	0	0
TMEM101	38.857143	0	81	0	191	0	0	0	0
TAS2R40	38.857143	0	0	0	0	160	112	0	0
KRT80	38.857143	0	0	0	0	272	0	0	0
KCTD10	38.857143	0	129	0	143	0	0	0	0
DVL2	38.857143	0	0	0	0	162	0	110	0
DLG4	38.857143	0	0	0	0	162	0	110	0
ACADVL	38.857143	0	0	0	0	162	0	110	0
TPO	38.714286	0	0	0	0	121	150	0	0
SEMA4A	38.714286	0	0	0	0	271	0	0	0
PEMT	38.714286	0	0	0	0	140	0	131	0
MYO18A	38.714286	0	0	0	0	271	0	0	0
KDF1	38.714286	0	0	0	0	152	119	0	0
HNRNPF	38.714286	0	0	0	0	142	0	129	0
ZNF579	38.571429	0	0	0	0	154	116	0	0
METTL11B	38.571429	0	0	270	0	0	0	0	0
ANGPTL7	38.571429	0	0	0	0	270	0	0	0
RNF125	38.428571	0	0	0	0	131	138	0	0
PDE6A	38.428571	0	0	0	0	0	0	269	0
PDCD6IP	38.428571	0	0	0	0	141	128	0	0
IL36A	38.428571	0	0	0	0	269	0	0	0
ELP6	38.428571	0	0	0	0	75	105	89	0
ACAD9	38.428571	0	0	0	0	269	0	0	0
XPC	38.285714	0	0	0	0	268	0	0	0
PPA1	38.285714	0	0	0	0	143	0	125	0
OPN5	38.285714	0	0	0	0	137	131	0	0
LSM3	38.285714	0	0	0	0	268	0	0	0
JAKMIP3	38.285714	0	0	0	0	161	107	0	0
DUSP12	38.285714	0	0	0	0	149	0	119	0
CCS	38.285714	0	0	0	0	87	70	111	0
CCDC87	38.285714	0	0	0	0	87	70	111	0
CAMTA1	38.285714	0	0	0	0	268	0	0	0
ZNF771	38.142857	0	0	0	0	144	123	0	0
ZNF48	38.142857	0	0	0	0	144	123	0	0
TRIM46	38.142857	0	0	0	0	267	0	0	0
TAF10	38.142857	0	0	0	0	202	65	0	0
SYS1	38.142857	0	162	0	0	105	0	0	0
RRP8	38.142857	0	0	0	0	202	65	0	0
PYROXD1	38.142857	0	0	0	0	190	77	0	0
MYO7A	38.142857	0	0	0	0	163	104	0	0
KRTCAP2	38.142857	0	0	0	0	267	0	0	0
ILK	38.142857	0	0	0	0	202	65	0	0
EIF2B5	38.142857	0	0	0	0	149	118	0	0
EDIL3	38.142857	0	0	0	0	141	126	0	0
ACSS3	38.142857	0	0	0	0	267	0	0	0
ZNF519	38.000000	0	0	0	0	266	0	0	0
ZNF121	38.000000	0	0	0	0	153	113	0	0
TOMM40	38.000000	0	0	0	0	159	0	107	0
RPS6KA5	38.000000	0	0	0	0	115	151	0	0
NDRG2	38.000000	0	0	0	0	266	0	0	0
CCDC13	38.000000	0	0	0	0	173	0	93	0
ARHGEF40	38.000000	0	0	0	0	266	0	0	0
WASF1	37.857143	0	0	0	0	143	122	0	0
VPS51	37.857143	0	0	0	89	176	0	0	0
TSSK4	37.857143	0	0	0	0	102	78	85	0
TMEM262	37.857143	0	0	0	89	176	0	0	0
SSRP1	37.857143	0	0	0	0	154	111	0	0
SMAD3	37.857143	0	0	0	0	265	0	0	0
POLR3A	37.857143	0	0	0	0	138	0	127	0
P2RX3	37.857143	0	0	0	0	154	111	0	0
CDC40	37.857143	0	0	0	0	143	122	0	0
UBE2R2	37.714286	0	0	0	0	131	133	0	0
OOSP2	37.714286	0	0	0	0	152	112	0	0
LRMDA	37.714286	0	0	0	0	162	102	0	0
GIPR	37.714286	0	0	0	0	158	106	0	0
TIFAB	37.571429	0	0	0	0	152	111	0	0
TFEB	37.571429	0	0	0	0	186	77	0	0
PGC	37.571429	0	0	0	0	186	77	0	0
HECW1	37.571429	0	0	0	0	154	109	0	0
GGPS1	37.571429	0	0	0	0	143	120	0	0
DSEL	37.571429	0	0	0	0	174	89	0	0
DCANP1	37.571429	0	0	0	0	152	111	0	0
CYP2R1	37.571429	0	0	0	0	126	137	0	0
C2orf88	37.571429	0	0	0	0	153	110	0	0
ARID4B	37.571429	0	0	0	0	143	120	0	0
ARHGEF11	37.571429	0	0	0	0	142	121	0	0
TC2N	37.428571	0	0	0	0	262	0	0	0
SPATA1	37.428571	0	0	0	0	165	97	0	0
SHROOM2	37.428571	0	0	0	0	150	112	0	0
SETD5	37.428571	0	0	0	0	262	0	0	0
SC5D	37.428571	0	0	0	0	119	0	143	0
RELT	37.428571	0	0	0	0	137	125	0	0
MINDY2	37.428571	0	0	0	0	128	134	0	0
MAP1LC3B2	37.428571	0	0	0	0	262	0	0	0
LLGL1	37.428571	0	0	0	0	138	124	0	0
GNG5	37.428571	0	0	0	0	165	97	0	0
CST3	37.428571	0	158	0	0	104	0	0	0
CCL26	37.428571	0	0	0	0	262	0	0	0
ZNF705D	37.285714	0	0	0	0	150	111	0	0
TPCN1	37.285714	0	0	0	0	196	65	0	0
SPDYE6	37.285714	0	0	0	0	171	90	0	0
SMARCE1	37.285714	0	0	0	0	151	110	0	0
OR56A5	37.285714	0	0	0	0	261	0	0	0
NARS1	37.285714	0	261	0	0	0	0	0	0
MYL6	37.285714	0	0	0	0	261	0	0	0
IL9	37.285714	0	0	0	0	261	0	0	0
BCAM	37.285714	0	0	0	0	159	0	102	0
TEKT1	37.142857	0	0	0	0	138	0	122	0
SLAMF6	37.142857	0	0	0	0	260	0	0	0
RBAK-RBAKDN	37.142857	0	0	0	0	120	140	0	0
RBAK	37.142857	0	0	0	0	120	140	0	0
PHLDB2	37.142857	0	0	0	0	152	0	108	0
AKIRIN2	37.142857	0	0	0	0	131	129	0	0
WDR78	37.000000	0	0	0	0	140	119	0	0
TRAK1	37.000000	0	0	0	0	259	0	0	0
RIOX1	37.000000	0	0	0	0	153	106	0	0
MIER1	37.000000	0	0	0	0	140	119	0	0
ABHD17B	37.000000	0	0	0	0	0	259	0	0
SCAF8	36.857143	0	0	0	0	153	105	0	0
MPDZ	36.857143	0	0	0	0	151	107	0	0
FGF20	36.857143	0	0	0	0	258	0	0	0
CEACAM1	36.857143	0	0	0	0	134	124	0	0
ANKRD40	36.857143	0	0	0	0	258	0	0	0
ZNF585A	36.714286	0	0	0	257	0	0	0	0
ZFP14	36.714286	0	0	0	0	157	100	0	0
WDR6	36.714286	0	0	257	0	0	0	0	0
TMEM81	36.714286	0	0	0	0	129	128	0	0
TMEM200A	36.714286	0	0	0	0	257	0	0	0
SAMD3	36.714286	0	0	0	0	257	0	0	0
PTCRA	36.714286	0	0	0	0	159	98	0	0
MFN2	36.714286	0	0	0	0	257	0	0	0
MACROD2	36.714286	0	0	0	0	151	106	0	0
FBXL2	36.714286	0	0	0	0	257	0	0	0
CNPY3	36.714286	0	0	0	0	159	98	0	0
ANKRD9	36.714286	0	0	0	0	175	82	0	0
TUBD1	36.571429	0	0	0	0	256	0	0	0
SNCB	36.571429	0	0	0	0	195	61	0	0
SNCAIP	36.571429	0	0	0	0	150	106	0	0
RPS6KB1	36.571429	0	0	0	0	256	0	0	0
RPIA	36.571429	0	0	0	0	256	0	0	0
PRELID3A	36.571429	0	0	0	0	202	54	0	0
HS3ST1	36.571429	0	0	256	0	0	0	0	0
ELMOD2	36.571429	0	0	256	0	0	0	0	0
EIF4E1B	36.571429	0	0	0	0	195	61	0	0
CCDC77	36.571429	0	0	0	0	256	0	0	0
BMP4	36.571429	0	0	0	0	168	88	0	0
ZG16B	36.428571	0	0	0	0	255	0	0	0
WDR5	36.428571	0	0	0	0	156	99	0	0
STK35	36.428571	0	0	0	0	196	0	59	0
PRSS21	36.428571	0	0	0	0	255	0	0	0
ITGAV	36.428571	0	0	0	0	118	137	0	0
ABL1	36.428571	0	0	0	0	124	131	0	0
ZNF433	36.285714	0	0	0	0	116	138	0	0
ZNF358	36.285714	0	0	0	0	152	102	0	0
ZNF292	36.285714	0	0	0	0	254	0	0	0
TMEM14C	36.285714	0	0	0	0	254	0	0	0
TEX45	36.285714	0	0	0	0	152	102	0	0
SMARCAL1	36.285714	0	0	0	0	254	0	0	0
PON1	36.285714	0	0	0	0	254	0	0	0
OR10K2	36.285714	0	0	0	0	254	0	0	0
FAM102A	36.285714	0	0	0	0	254	0	0	0
CPB2	36.285714	0	0	0	0	254	0	0	0
ZNF609	36.142857	0	0	0	0	160	93	0	0
ZNF251	36.142857	0	0	0	0	253	0	0	0
TCAF1	36.142857	0	0	0	0	153	100	0	0
PDPR	36.142857	0	0	0	0	137	116	0	0
NBPF6	36.142857	0	0	0	0	253	0	0	0
MYSM1	36.142857	0	0	0	0	147	0	106	0
CATSPERG	36.142857	0	253	0	0	0	0	0	0
ANOS1	36.142857	0	0	0	0	140	113	0	0
SPATA7	36.000000	0	0	0	0	140	112	0	0
SFRP5	36.000000	0	0	0	0	252	0	0	0
PRSS3	36.000000	0	0	0	0	252	0	0	0
LDHB	36.000000	0	0	0	0	113	139	0	0
FOSL2	36.000000	0	0	0	0	252	0	0	0
CITED4	36.000000	0	0	0	0	143	109	0	0
CALML4	36.000000	0	0	0	0	188	0	64	0
ATF1	36.000000	0	0	0	0	133	119	0	0
ZNF827	35.857143	0	0	0	0	145	106	0	0
ZNF23	35.857143	0	0	0	0	251	0	0	0
SLX4	35.857143	0	0	0	0	148	103	0	0
RAD51D	35.857143	0	0	0	0	158	93	0	0
MGAT1	35.857143	0	0	0	0	251	0	0	0
LYPD5	35.857143	0	0	0	0	99	152	0	0
LPGAT1	35.857143	0	0	0	0	251	0	0	0
IQCA1	35.857143	0	0	0	0	162	89	0	0
FNDC8	35.857143	0	0	0	0	158	93	0	0
FAM126A	35.857143	0	0	0	0	127	124	0	0
EDN1	35.857143	0	0	251	0	0	0	0	0
DEFB4A	35.857143	0	0	0	0	114	137	0	0
DEFB103B	35.857143	0	0	0	0	114	137	0	0
DEFB103A	35.857143	0	0	0	0	114	137	0	0
CLK1	35.857143	0	129	0	122	0	0	0	0
CEP164	35.857143	0	0	0	0	128	123	0	0
BACE1	35.857143	0	0	0	0	128	123	0	0
WEE1	35.714286	0	0	0	0	122	128	0	0
PPFIBP1	35.714286	0	0	0	0	163	87	0	0
NR1D1	35.714286	0	0	0	0	184	66	0	0
MMP9	35.714286	0	0	0	0	125	125	0	0
LIPA	35.714286	0	0	0	0	250	0	0	0
IZUMO1R	35.714286	0	0	0	0	138	112	0	0
HTR3B	35.714286	0	0	0	0	126	124	0	0
C5orf24	35.714286	0	0	0	0	250	0	0	0
STK11IP	35.571429	0	0	0	0	175	74	0	0
SOX2	35.571429	0	0	0	0	249	0	0	0
RNF223	35.571429	0	249	0	0	0	0	0	0
NUDCD3	35.571429	0	0	0	0	134	115	0	0
NIBAN2	35.571429	0	0	0	0	112	137	0	0
MARCKS	35.571429	0	0	0	0	153	96	0	0
TCTEX1D4	35.428571	0	0	0	0	159	89	0	0
PLK3	35.428571	0	0	0	0	159	89	0	0
PEX3	35.428571	0	248	0	0	0	0	0	0
HSD17B6	35.428571	0	0	0	0	138	110	0	0
EOLA1	35.428571	0	0	0	0	150	0	98	0
CCDC30	35.428571	0	0	0	0	248	0	0	0
BTBD19	35.428571	0	0	0	0	159	89	0	0
AKR1E2	35.428571	0	0	0	0	124	124	0	0
ADAT2	35.428571	0	248	0	0	0	0	0	0
RGPD2	35.285714	0	0	0	0	175	72	0	0
RGPD1	35.285714	0	0	0	0	175	72	0	0
PKM	35.285714	0	0	0	0	151	96	0	0
LOC102724265	35.285714	0	0	0	0	247	0	0	0
IPPK	35.285714	0	247	0	0	0	0	0	0
CAPRIN1	35.285714	0	0	0	0	159	0	88	0
APBB2	35.285714	0	0	0	0	138	0	109	0
ADD2	35.285714	0	0	0	0	133	114	0	0
SREK1IP1	35.142857	0	0	0	0	130	116	0	0
SMO	35.142857	0	0	0	0	154	92	0	0
SEL1L3	35.142857	0	0	0	0	120	126	0	0
OR51T1	35.142857	0	0	0	0	246	0	0	0
OLIG2	35.142857	0	0	0	0	246	0	0	0
GGTLC1	35.142857	0	0	0	0	149	0	97	0
CWC27	35.142857	0	0	0	0	130	116	0	0
ZNF529	35.000000	0	0	0	0	245	0	0	0
ZNF416	35.000000	0	0	0	0	114	131	0	0
ZIK1	35.000000	0	0	0	0	114	131	0	0
VPS28	35.000000	0	0	0	0	245	0	0	0
RNF130	35.000000	0	0	0	0	121	0	124	0
NFIX	35.000000	0	0	0	0	245	0	0	0
HOXB1	35.000000	0	0	0	0	245	0	0	0
CTNNAL1	35.000000	0	0	0	0	121	124	0	0
BMT2	35.000000	0	0	0	0	123	0	122	0
AGA	35.000000	0	0	0	0	133	112	0	0
ZFP64	34.857143	0	0	0	0	102	142	0	0
USF1	34.857143	0	0	118	126	0	0	0	0
TSTD1	34.857143	0	0	118	126	0	0	0	0
STAG1	34.857143	0	0	0	0	137	107	0	0
GABRR3	34.857143	0	0	0	0	147	0	97	0
ANKRD33	34.857143	0	0	0	0	244	0	0	0
ADNP2	34.857143	0	244	0	0	0	0	0	0
ACLY	34.857143	0	0	0	0	137	107	0	0
TRAF5	34.714286	0	0	0	0	243	0	0	0
PRNP	34.714286	0	0	0	0	130	0	113	0
PERP	34.714286	0	0	0	0	243	0	0	0
NR4A2	34.714286	0	0	0	0	144	99	0	0
DKK3	34.714286	0	0	0	0	243	0	0	0
ASF1A	34.714286	0	0	120	0	123	0	0	0
ZNF138	34.571429	0	0	0	0	125	0	117	0
OR4K3	34.571429	0	0	0	0	102	140	0	0
OR4K2	34.571429	0	0	0	0	102	140	0	0
MAP3K3	34.571429	0	0	0	0	161	81	0	0
GYG1	34.571429	0	0	0	0	107	135	0	0
FOXJ2	34.571429	0	0	0	0	137	105	0	0
FAM71A	34.571429	0	242	0	0	0	0	0	0
CD55	34.571429	0	0	0	0	122	120	0	0
RPL12	34.428571	0	241	0	0	0	0	0	0
OTOF	34.428571	0	0	0	0	241	0	0	0
NECTIN3	34.428571	0	0	119	0	122	0	0	0
LRSAM1	34.428571	0	241	0	0	0	0	0	0
ZNF263	34.285714	0	0	0	0	134	106	0	0
SYNRG	34.285714	0	0	0	0	138	102	0	0
STRC	34.285714	0	0	0	0	240	0	0	0
SNRPD1	34.285714	0	0	0	0	172	68	0	0
OSBP2	34.285714	0	0	0	0	240	0	0	0
MBNL3	34.285714	0	0	0	0	161	79	0	0
LARS2	34.285714	0	114	0	0	126	0	0	0
HPR	34.285714	0	0	0	0	240	0	0	0
HP	34.285714	0	0	0	0	240	0	0	0
HCK	34.285714	0	0	0	0	115	125	0	0
DDC	34.285714	0	0	0	0	240	0	0	0
ARHGAP39	34.285714	0	0	0	0	159	81	0	0
APBA2	34.285714	0	0	0	0	240	0	0	0
TGM7	34.142857	0	0	0	0	239	0	0	0
SLC29A1	34.142857	0	0	0	0	158	81	0	0
RSPRY1	34.142857	0	0	0	0	136	103	0	0
RPS6KC1	34.142857	0	0	0	0	122	117	0	0
PSME3IP1	34.142857	0	0	0	0	136	103	0	0
OCIAD2	34.142857	0	0	0	0	239	0	0	0
MYMX	34.142857	0	0	0	0	158	81	0	0
MAPRE2	34.142857	0	118	0	0	121	0	0	0
HINFP	34.142857	0	0	0	0	150	89	0	0
SLC16A4	34.000000	0	0	0	0	238	0	0	0
PAK2	34.000000	0	0	0	0	180	58	0	0
EXOSC5	34.000000	0	0	0	0	238	0	0	0
CYP17A1	34.000000	0	0	0	0	127	111	0	0
CABIN1	34.000000	0	0	0	0	114	124	0	0
BCKDHA	34.000000	0	0	0	0	238	0	0	0
ZNF362	33.857143	0	0	0	0	136	101	0	0
SOAT2	33.857143	0	0	0	0	100	0	137	0
IGFBP6	33.857143	0	0	0	0	100	0	137	0
GIPC2	33.857143	0	0	0	0	125	0	112	0
GGCX	33.857143	0	0	0	0	126	111	0	0
GDNF	33.857143	0	237	0	0	0	0	0	0
ENTPD4	33.857143	0	0	0	0	237	0	0	0
CFAP20	33.857143	0	0	0	0	124	113	0	0
ZMYND8	33.714286	0	0	0	0	236	0	0	0
TPM2	33.714286	0	0	0	0	129	107	0	0
STK3	33.714286	0	0	0	0	236	0	0	0
SNAP29	33.714286	0	0	0	0	138	98	0	0
PLEKHA4	33.714286	0	0	0	0	154	82	0	0
PI4KA	33.714286	0	0	0	0	138	98	0	0
HSFX3	33.714286	0	0	0	0	138	0	98	0
ACTR3B	33.714286	0	236	0	0	0	0	0	0
SLC4A11	33.571429	0	0	0	0	136	0	99	0
PSMC1	33.571429	0	0	0	0	121	114	0	0
PRMT2	33.571429	0	0	0	0	235	0	0	0
MRPL15	33.571429	0	0	0	0	107	128	0	0
CATSPER3	33.571429	0	0	0	0	145	90	0	0
ZFP69B	33.428571	0	0	0	0	103	131	0	0
RNF111	33.428571	0	0	0	0	234	0	0	0
PSMB3	33.428571	0	0	0	0	234	0	0	0
PCGF2	33.428571	0	0	0	0	234	0	0	0
